id,k,servidor,tempo_real_segundos,crossover_rate,mutation_rate,population_size,elitism_size,tournament_size,num_generations,estacoes,estacoes_ga,fitness,fitness_ga,seed,tempo_ag_segundos,tempo_refinamento_segundos,tempo_total_segundos,usou_local_search
608,27,0,9633.171585798264,0.9,0.12,300,8,7,350,"['247812666#0', '132618567', '287850648', '4867601#1', '26275715#1', '-32470117#2', '-59465443#2', '-28542797#1', '232374812#7', '5136070', '153608875', '-338385091#2', '-132614547#6', '-298334810#8', '24233181#0', '160604959#3', '-23635481', '-54965725', '26163661#3', '30716557#0', '-107537317', '24965076#7', '246082929#4', '-23686127#1', '-246677677#9', '51751508#0', '-173906633#3']","['247812666#0', '132618567', '287850648', '4867601#1', '26275715#1', '-32470117#2', '-59465443#2', '-28542797#1', '232374812#7', '5136070', '153608875', '-338385091#2', '-132614547#6', '-298334810#8', '24233181#0', '160604959#3', '-23635481', '-54965725', '26163661#3', '30716557#0', '-107537317', '24965076#7', '246082929#4', '-23686127#1', '-246677677#9', '51751508#0', '-173906633#3']",209629047,209629047,42,9633.2,0.0,9633.2,False
609,27,2,2070.1910185813904,0.9,0.12,300,8,10,150,"['-89149090#0', '-25009223', '4920006#1', '183840523#0', '-110918908#0', '25457516', '151250743#0', '-253165698', '24772856#0', '23510614#0', '32041420#5', '-25631855#15', '-27621102#0', '52613198#2', '-23087343#1', '-164930215', '25524511#0', '29312027#6', '-132618494#2', '-5372234#0', '205658278', '24166688#2', '352041948', '26493930', '-10059871#3', '23494793#6', '-276161776#0']","['-89149090#0', '-25009223', '4920006#1', '183840523#0', '-110918908#0', '25457516', '151250743#0', '-253165698', '24772856#0', '23510614#0', '32041420#5', '-25631855#15', '-27621102#0', '52613198#2', '-23087343#1', '-164930215', '25524511#0', '29312027#6', '-132618494#2', '-5372234#0', '205658278', '24166688#2', '352041948', '26493930', '-10059871#3', '23494793#6', '-276161776#0']",215769410,215769410,42,2070.2,0.0,2070.2,False
610,27,0,6903.11806344986,0.9,0.12,300,8,10,250,"['-89149090#0', '175814862#0', '-185284406#5', '183840523#0', '-110918908#0', '25457516', '151250743#0', '-253165698', '-146779358#1', '23510614#0', '32041420#5', '164874905', '-27621102#0', '52613198#2', '-23087343#1', '155723703#2', '25524511#0', '254657851#9', '-132618494#2', '-5372234#0', '7640804', '24166688#2', '352041948', '26493930', '-10059871#3', '23494793#6', '-276161776#0']","['-89149090#0', '175814862#0', '-185284406#5', '183840523#0', '-110918908#0', '25457516', '151250743#0', '-253165698', '-146779358#1', '23510614#0', '32041420#5', '164874905', '-27621102#0', '52613198#2', '-23087343#1', '155723703#2', '25524511#0', '254657851#9', '-132618494#2', '-5372234#0', '7640804', '24166688#2', '352041948', '26493930', '-10059871#3', '23494793#6', '-276161776#0']",210242438,210242438,42,6903.1,0.0,6903.1,False
611,27,0,9647.913615703583,0.9,0.12,300,8,10,350,"['-89149090#0', '175814862#0', '-198356548#0', '183840523#0', '-110918908#0', '23660526#1', '151250743#0', '-253165698', '-146779358#1', '23510614#0', '32041420#5', '164874905', '-27621102#0', '52613198#2', '-23087343#1', '155723703#2', '25524511#0', '254657851#9', '-132618494#2', '-5372234#0', '-8094069#1', '24166688#2', '352041948', '26493930', '-10059871#3', '23494793#6', '-276161776#0']","['-89149090#0', '175814862#0', '-198356548#0', '183840523#0', '-110918908#0', '23660526#1', '151250743#0', '-253165698', '-146779358#1', '23510614#0', '32041420#5', '164874905', '-27621102#0', '52613198#2', '-23087343#1', '155723703#2', '25524511#0', '254657851#9', '-132618494#2', '-5372234#0', '-8094069#1', '24166688#2', '352041948', '26493930', '-10059871#3', '23494793#6', '-276161776#0']",208993088,208993088,42,9647.9,0.0,9647.9,False
612,27,2,2040.0067567825317,0.9,0.12,300,12,5,150,"['-181622009#5', '23500005#7', '4674650#0', '67519125', '25377845#0', '-26306065', '-27114334#2', '-24494659#16', '58777264#0', '337665413', '48747327', '-318993473#4', '147442143#0', '155592973#3', '165025362#1', '-151289341#1', '285317489', '31731075#0', '-162837297', '-142041514#7', '-25547656#1', '-150266954#3', '55301399#0', '-26953596#1', '-85160970#4', '-5108550#5', '-26279559']","['-181622009#5', '23500005#7', '4674650#0', '67519125', '25377845#0', '-26306065', '-27114334#2', '-24494659#16', '58777264#0', '337665413', '48747327', '-318993473#4', '147442143#0', '155592973#3', '165025362#1', '-151289341#1', '285317489', '31731075#0', '-162837297', '-142041514#7', '-25547656#1', '-150266954#3', '55301399#0', '-26953596#1', '-85160970#4', '-5108550#5', '-26279559']",218890369,218890369,42,2040.0,0.0,2040.0,False
613,27,2,3396.0713374614716,0.9,0.12,300,12,5,250,"['-181622009#5', '23500005#7', '4674650#0', '67519125', '-249454821', '-26306065', '-27114334#2', '-24494659#16', '58777264#0', '146378080#0', '-22542877#3', '-318993473#4', '147442143#0', '155592973#3', '81970001#2', '-151289341#1', '-222252278#4', '-158659679#1', '-162837297', '-142041514#7', '-24692182#0', '-150266954#3', '55301399#0', '-89680656#0', '-85160970#4', '-108202065', '-26279559']","['-181622009#5', '23500005#7', '4674650#0', '67519125', '-249454821', '-26306065', '-27114334#2', '-24494659#16', '58777264#0', '146378080#0', '-22542877#3', '-318993473#4', '147442143#0', '155592973#3', '81970001#2', '-151289341#1', '-222252278#4', '-158659679#1', '-162837297', '-142041514#7', '-24692182#0', '-150266954#3', '55301399#0', '-89680656#0', '-85160970#4', '-108202065', '-26279559']",214558170,214558170,42,3396.1,0.0,3396.1,False
614,27,2,4767.453325033188,0.9,0.12,300,12,5,350,"['-30986513#4', '23500005#7', '-4698787#6', '67519125', '-249454821', '-26306065', '-27114334#2', '-24494659#16', '58777264#0', '146378080#0', '-22542877#3', '-318993473#4', '147442143#0', '155592973#3', '35379578#3', '-151289341#1', '-222252278#4', '-158659679#1', '-162837297', '-142041514#7', '-24692182#0', '-150266954#3', '55301399#0', '27744109#2', '-85160970#4', '-108202065', '-26279559']","['-30986513#4', '23500005#7', '-4698787#6', '67519125', '-249454821', '-26306065', '-27114334#2', '-24494659#16', '58777264#0', '146378080#0', '-22542877#3', '-318993473#4', '147442143#0', '155592973#3', '35379578#3', '-151289341#1', '-222252278#4', '-158659679#1', '-162837297', '-142041514#7', '-24692182#0', '-150266954#3', '55301399#0', '27744109#2', '-85160970#4', '-108202065', '-26279559']",211866060,211866060,42,4767.5,0.0,4767.5,False
615,27,3,2026.3496816158295,0.9,0.12,300,12,7,150,"['-37761176#0', '26517573', '-185284406#5', '25781292#0', '150967942', '22873524#0', '-5173760#3', '49022703#1', '145687052', '-23494150#4', '355572118#0', '-22953683#2', '24567767#1', '129382738', '242788815#9', '147947667#1', '23186648#1', '-59472987#0', '26191618', '132618507', '5136073#0', '24658277', '30716559#0', '-25067884', '24859867#0', '155723696', '-24759928#12']","['-37761176#0', '26517573', '-185284406#5', '25781292#0', '150967942', '22873524#0', '-5173760#3', '49022703#1', '145687052', '-23494150#4', '355572118#0', '-22953683#2', '24567767#1', '129382738', '242788815#9', '147947667#1', '23186648#1', '-59472987#0', '26191618', '132618507', '5136073#0', '24658277', '30716559#0', '-25067884', '24859867#0', '155723696', '-24759928#12']",212645347,212645347,42,2026.3,0.0,2026.3,False
616,27,3,3375.6893377304077,0.9,0.12,300,12,7,250,"['24910505#0', '172366511#1', '-185284406#5', '25781292#0', '150967942', '22873524#0', '202524694', '49022703#1', '145687052', '-23494150#4', '355572118#0', '-22953683#2', '24567767#1', '129382738', '242788815#9', '8668727#1', '23186648#1', '-59472987#0', '26191618', '132618507', '5136073#0', '24658277', '30716559#0', '-25067884', '24859867#0', '297047310#4', '-24759928#12']","['24910505#0', '172366511#1', '-185284406#5', '25781292#0', '150967942', '22873524#0', '202524694', '49022703#1', '145687052', '-23494150#4', '355572118#0', '-22953683#2', '24567767#1', '129382738', '242788815#9', '8668727#1', '23186648#1', '-59472987#0', '26191618', '132618507', '5136073#0', '24658277', '30716559#0', '-25067884', '24859867#0', '297047310#4', '-24759928#12']",210759765,210759765,42,3375.7,0.0,3375.7,False
617,27,3,4726.247758150101,0.9,0.12,300,12,7,350,"['24910505#0', '172366511#1', '-185284406#5', '25781292#0', '150967942', '22873524#0', '202524694', '49022703#1', '145687052', '-23494150#4', '355572118#0', '-22953683#2', '24567767#1', '129382738', '242788815#9', '8668727#1', '23186648#1', '209682806', '26191618', '132618507', '5136073#0', '24658277', '30716559#0', '-25067884', '25507616#1', '297047310#4', '-24759928#12']","['24910505#0', '172366511#1', '-185284406#5', '25781292#0', '150967942', '22873524#0', '202524694', '49022703#1', '145687052', '-23494150#4', '355572118#0', '-22953683#2', '24567767#1', '129382738', '242788815#9', '8668727#1', '23186648#1', '209682806', '26191618', '132618507', '5136073#0', '24658277', '30716559#0', '-25067884', '25507616#1', '297047310#4', '-24759928#12']",210328205,210328205,42,4726.2,0.0,4726.2,False
618,27,3,1967.9181525707245,0.9,0.12,300,12,10,150,"['-23088809', '257038244', '24658267#0', '4999335#0', '-81970001#1', '-33878856', '-8440354#8', '7662142#6', '-287871261#1', '-42654271#2', '216481825', '-132618525#2', '28577905#3', '24166342#3', '5372348#2', '27044780#14', '-346098833', '31721337#4', '41936191#1', '-177436102#1', '36732030#1', '-141323173#0', '-23427231', '297011920#1', '156426784#1', '132530865#0', '-318987914']","['-23088809', '257038244', '24658267#0', '4999335#0', '-81970001#1', '-33878856', '-8440354#8', '7662142#6', '-287871261#1', '-42654271#2', '216481825', '-132618525#2', '28577905#3', '24166342#3', '5372348#2', '27044780#14', '-346098833', '31721337#4', '41936191#1', '-177436102#1', '36732030#1', '-141323173#0', '-23427231', '297011920#1', '156426784#1', '132530865#0', '-318987914']",213278873,213278873,42,1967.9,0.0,1967.9,False
619,27,2,3424.83008146286,0.9,0.12,300,12,10,250,"['-23088809', '257038244', '24658267#0', '4999335#0', '-81970001#1', '-33878856', '-24759698#1', '7662142#6', '-287871261#1', '-42654271#2', '216481825', '-132618525#2', '210469121#2', '24166342#3', '-4674341#3', '27044780#14', '-346098833', '31721337#4', '41936191#1', '-177436102#1', '36732030#1', '-141323173#0', '-23427231', '297011920#1', '246677576', '132530865#0', '25213863#3']","['-23088809', '257038244', '24658267#0', '4999335#0', '-81970001#1', '-33878856', '-24759698#1', '7662142#6', '-287871261#1', '-42654271#2', '216481825', '-132618525#2', '210469121#2', '24166342#3', '-4674341#3', '27044780#14', '-346098833', '31721337#4', '41936191#1', '-177436102#1', '36732030#1', '-141323173#0', '-23427231', '297011920#1', '246677576', '132530865#0', '25213863#3']",210562580,210562580,42,3424.8,0.0,3424.8,False
620,27,0,9469.98359298706,0.9,0.12,300,12,10,350,"['-23088809', '257038244', '24658267#0', '5004993#0', '-81970001#1', '-33878856', '-24759698#1', '103838000#0', '-287871261#1', '-28244850#6', '216481825', '-132618525#2', '210469121#2', '24166342#3', '-4674341#3', '27044780#14', '-346098833', '31721337#4', '41936191#1', '-177436102#1', '36732030#1', '-141323173#0', '-23427231', '297011920#1', '246677576', '132530865#0', '25213863#3']","['-23088809', '257038244', '24658267#0', '5004993#0', '-81970001#1', '-33878856', '-24759698#1', '103838000#0', '-287871261#1', '-28244850#6', '216481825', '-132618525#2', '210469121#2', '24166342#3', '-4674341#3', '27044780#14', '-346098833', '31721337#4', '41936191#1', '-177436102#1', '36732030#1', '-141323173#0', '-23427231', '297011920#1', '246677576', '132530865#0', '25213863#3']",209383253,209383253,42,9470.0,0.0,9470.0,False
621,27,3,3428.3430409431458,0.9,0.12,500,4,5,150,"['-360679944#4', '-22914566#2', '-26465812#7', '-235859572', '24148387#0', '186623965#19', '43839503#1', '25954927#0', '25298751#2', '23128235#0', '-147733955#1', '-26554614#1', '230754795', '59304718#0', '-24623081#4', '106786609', '-132401644#1', '-205620539#1', '-24648321#3', '-25154151#1', '32390176#2', '-328430636#4', '-4907747#1', '38446075#1', '25202932#3', '145733661#3', '129381506#0']","['-360679944#4', '-22914566#2', '-26465812#7', '-235859572', '24148387#0', '186623965#19', '43839503#1', '25954927#0', '25298751#2', '23128235#0', '-147733955#1', '-26554614#1', '230754795', '59304718#0', '-24623081#4', '106786609', '-132401644#1', '-205620539#1', '-24648321#3', '-25154151#1', '32390176#2', '-328430636#4', '-4907747#1', '38446075#1', '25202932#3', '145733661#3', '129381506#0']",216547309,216547309,42,3428.3,0.0,3428.3,False
622,27,0,11617.256141901016,0.9,0.12,500,4,5,250,"['-360679944#4', '33118465#0', '-26465812#7', '-235859572', '24148387#0', '186623965#19', '43839503#1', '25954927#0', '25298751#2', '23128235#0', '148315138#0', '-26554614#1', '230754795', '59304718#0', '-24623081#4', '106786609', '-132401644#1', '-205620539#1', '-24648321#3', '-25154151#1', '32390176#2', '-328430636#4', '4907749', '38446075#1', '25202932#3', '145733661#3', '129381506#0']","['-360679944#4', '33118465#0', '-26465812#7', '-235859572', '24148387#0', '186623965#19', '43839503#1', '25954927#0', '25298751#2', '23128235#0', '148315138#0', '-26554614#1', '230754795', '59304718#0', '-24623081#4', '106786609', '-132401644#1', '-205620539#1', '-24648321#3', '-25154151#1', '32390176#2', '-328430636#4', '4907749', '38446075#1', '25202932#3', '145733661#3', '129381506#0']",215164822,215164822,42,11617.2,0.0,11617.2,False
623,27,3,7964.506144285202,0.9,0.12,500,4,5,350,"['-360679944#4', '33118465#0', '-26465812#7', '-235859572', '24148387#0', '186623965#19', '43839503#1', '25954927#0', '363529108#0', '23128235#0', '148315138#0', '-26554614#1', '230754795', '59304718#0', '-24623081#4', '106786609', '-132401644#1', '-205620539#1', '-24648321#3', '-25154151#1', '32390176#2', '-328430636#4', '4907749', '38446075#1', '25202932#3', '145733661#3', '129381506#0']","['-360679944#4', '33118465#0', '-26465812#7', '-235859572', '24148387#0', '186623965#19', '43839503#1', '25954927#0', '363529108#0', '23128235#0', '148315138#0', '-26554614#1', '230754795', '59304718#0', '-24623081#4', '106786609', '-132401644#1', '-205620539#1', '-24648321#3', '-25154151#1', '32390176#2', '-328430636#4', '4907749', '38446075#1', '25202932#3', '145733661#3', '129381506#0']",214854724,214854724,42,7964.5,0.0,7964.5,False
624,27,2,3513.297142267227,0.9,0.12,500,4,7,150,"['26648788#0', '18229361#3', '22995306', '-51979306#8', '7380986', '25457516', '-106280773#1', '49022703#1', '-26340593#2', '-108635680#0', '319929497#1', '-25631855#15', '34556944#1', '30683803', '38158955#9', '-24622858#1', '145733652', '316383679#0', '25153880#9', '-222252278#3', '27467909', '33755654#0', '245703241', '27687137', '-48832980#2', '-28889341#1', '23170243#4']","['26648788#0', '18229361#3', '22995306', '-51979306#8', '7380986', '25457516', '-106280773#1', '49022703#1', '-26340593#2', '-108635680#0', '319929497#1', '-25631855#15', '34556944#1', '30683803', '38158955#9', '-24622858#1', '145733652', '316383679#0', '25153880#9', '-222252278#3', '27467909', '33755654#0', '245703241', '27687137', '-48832980#2', '-28889341#1', '23170243#4']",217740014,217740014,42,3513.3,0.0,3513.3,False
625,27,3,5659.332755565643,0.9,0.12,500,4,7,250,"['26648788#0', '18229361#3', '22995306', '-51979306#8', '7380986', '25457516', '-106280773#1', '49022703#1', '-26340593#2', '-108635680#0', '319929497#1', '-25631855#15', '34556944#1', '30683803', '38158955#9', '-24622858#1', '145733652', '316383679#0', '25153880#9', '-222252278#3', '27467909', '33755654#0', '245703241', '27687137', '-48832980#2', '30701576#1', '166262208#7']","['26648788#0', '18229361#3', '22995306', '-51979306#8', '7380986', '25457516', '-106280773#1', '49022703#1', '-26340593#2', '-108635680#0', '319929497#1', '-25631855#15', '34556944#1', '30683803', '38158955#9', '-24622858#1', '145733652', '316383679#0', '25153880#9', '-222252278#3', '27467909', '33755654#0', '245703241', '27687137', '-48832980#2', '30701576#1', '166262208#7']",216865983,216865983,42,5659.3,0.0,5659.3,False
626,27,2,8213.146434545517,0.9,0.12,500,4,7,350,"['26648788#0', '18229361#3', '22995306', '30733368#5', '7380986', '25457516', '40870378#1', '49022703#1', '154558595#0', '-108635680#0', '319929497#1', '-25631855#15', '34556944#1', '30683803', '38158955#9', '-24622858#1', '145733652', '316383679#0', '25153880#9', '146235931#2', '27467909', '-27201376#7', '-173202993', '31981609#0', '-48832980#2', '30701576#1', '22953800#1']","['26648788#0', '18229361#3', '22995306', '30733368#5', '7380986', '25457516', '40870378#1', '49022703#1', '154558595#0', '-108635680#0', '319929497#1', '-25631855#15', '34556944#1', '30683803', '38158955#9', '-24622858#1', '145733652', '316383679#0', '25153880#9', '146235931#2', '27467909', '-27201376#7', '-173202993', '31981609#0', '-48832980#2', '30701576#1', '22953800#1']",213171360,213171360,42,8213.1,0.0,8213.1,False
627,27,3,3534.7002658843994,0.9,0.12,500,4,10,150,"['-24831213#5', '18229361#3', '-25499753', '-51979306#8', '-25298909#1', '25457516', '-4361417#2', '49022703#1', '147371682', '23510614#0', '-5131042#2', '-160207487#2', '226371402#3', '8440336#0', '39521826#1', '-8094069#1', '-203932269#1', '174126268#0', '-67301033', '156426795#7', '120305818#8', '132630668#4', '23838221#0', '297047309#1', '28078968#0', '60695485#1', '151569689#0']","['-24831213#5', '18229361#3', '-25499753', '-51979306#8', '-25298909#1', '25457516', '-4361417#2', '49022703#1', '147371682', '23510614#0', '-5131042#2', '-160207487#2', '226371402#3', '8440336#0', '39521826#1', '-8094069#1', '-203932269#1', '174126268#0', '-67301033', '156426795#7', '120305818#8', '132630668#4', '23838221#0', '297047309#1', '28078968#0', '60695485#1', '151569689#0']",212415186,212415186,42,3534.7,0.0,3534.7,False
628,27,2,5872.371280193329,0.9,0.12,500,4,10,250,"['-24831213#5', '18229361#3', '25955807#3', '-30507605#3', '-132618470#1', '25457516', '342387536#0', '49022703#1', '147371682', '-44006840#3', '-5131042#2', '-160207487#2', '226371402#3', '8440336#0', '25351541#1', '-8094069#1', '-27056134#4', '174126268#0', '-67301033', '156426795#7', '-5062383#5', '132630668#4', '23838221#0', '297047309#1', '52105526', '60695485#1', '151569689#0']","['-24831213#5', '18229361#3', '25955807#3', '-30507605#3', '-132618470#1', '25457516', '342387536#0', '49022703#1', '147371682', '-44006840#3', '-5131042#2', '-160207487#2', '226371402#3', '8440336#0', '25351541#1', '-8094069#1', '-27056134#4', '174126268#0', '-67301033', '156426795#7', '-5062383#5', '132630668#4', '23838221#0', '297047309#1', '52105526', '60695485#1', '151569689#0']",207834834,207834834,42,5872.4,0.0,5872.4,False
629,27,3,8182.812931537628,0.9,0.12,500,4,10,350,"['-24831213#5', '18229361#3', '25955807#3', '-30507605#3', '-132618470#1', '25457516', '5372256#0', '48794198#2', '147371682', '-44006840#3', '-5131042#2', '-160207487#2', '226371402#3', '8440336#0', '25351541#1', '25761338', '-27056134#4', '-25154128#5', '-67301033', '156426795#7', '-5062383#5', '132630668#4', '23838221#0', '297047309#1', '52105526', '60695485#1', '151569689#0']","['-24831213#5', '18229361#3', '25955807#3', '-30507605#3', '-132618470#1', '25457516', '5372256#0', '48794198#2', '147371682', '-44006840#3', '-5131042#2', '-160207487#2', '226371402#3', '8440336#0', '25351541#1', '25761338', '-27056134#4', '-25154128#5', '-67301033', '156426795#7', '-5062383#5', '132630668#4', '23838221#0', '297047309#1', '52105526', '60695485#1', '151569689#0']",206561061,206561061,42,8182.8,0.0,8182.8,False
630,27,0,6969.35600066185,0.9,0.12,500,8,5,150,"['-26351507#2', '-13864040#0', '-8671712#5', '-24879261#1', '172093132', '-24990222#3', '-261143346', '-141179152#3', '7822010', '-230030923', '-140256300#2', '-26650818#1', '23220433', '26411107#1', '39827677#0', '25932733#2', '34565564#0', '25727448#0', '156423928#5', '-105177575#7', '-23426974#6', '35137429#0', '-24553914', '25298870#0', '24759928#5', '-20302220#3', '-25982319#1']","['-26351507#2', '-13864040#0', '-8671712#5', '-24879261#1', '172093132', '-24990222#3', '-261143346', '-141179152#3', '7822010', '-230030923', '-140256300#2', '-26650818#1', '23220433', '26411107#1', '39827677#0', '25932733#2', '34565564#0', '25727448#0', '156423928#5', '-105177575#7', '-23426974#6', '35137429#0', '-24553914', '25298870#0', '24759928#5', '-20302220#3', '-25982319#1']",221768071,221768071,42,6969.3,0.0,6969.3,False
631,27,3,5768.526903629303,0.9,0.12,500,8,5,250,"['-26351507#2', '172373172#2', '-22690855#5', '-24879261#1', '30351329', '-24990222#3', '-261143346', '-141179152#3', '7822010', '-230030923', '-140256300#2', '-15256806', '23220433', '26411107#1', '39827677#0', '25932733#2', '34565564#0', '25727448#0', '156423928#5', '-105177575#7', '-23426974#6', '35137429#0', '-24553914', '25298870#0', '24759928#5', '-20302220#3', '-25982319#1']","['-26351507#2', '172373172#2', '-22690855#5', '-24879261#1', '30351329', '-24990222#3', '-261143346', '-141179152#3', '7822010', '-230030923', '-140256300#2', '-15256806', '23220433', '26411107#1', '39827677#0', '25932733#2', '34565564#0', '25727448#0', '156423928#5', '-105177575#7', '-23426974#6', '35137429#0', '-24553914', '25298870#0', '24759928#5', '-20302220#3', '-25982319#1']",220571965,220571965,42,5768.5,0.0,5768.5,False
632,27,0,16191.770924568176,0.9,0.12,500,8,5,350,"['-26351507#2', '172373172#2', '-22690855#5', '-24879261#1', '30351329', '-24990222#3', '-261143346', '-141179152#3', '7822010', '-230030923', '-140256300#2', '-15256806', '35861022#5', '26411107#1', '39827677#0', '25932733#2', '34565564#0', '25727448#0', '156423928#5', '-105177575#7', '-23426974#6', '23074657#0', '-24553914', '25298870#0', '24759928#5', '-20302220#3', '-25982319#1']","['-26351507#2', '172373172#2', '-22690855#5', '-24879261#1', '30351329', '-24990222#3', '-261143346', '-141179152#3', '7822010', '-230030923', '-140256300#2', '-15256806', '35861022#5', '26411107#1', '39827677#0', '25932733#2', '34565564#0', '25727448#0', '156423928#5', '-105177575#7', '-23426974#6', '23074657#0', '-24553914', '25298870#0', '24759928#5', '-20302220#3', '-25982319#1']",217844891,217844891,42,16191.8,0.0,16191.8,False
633,27,2,3542.999355316162,0.9,0.12,500,8,7,150,"['132642967#0', '18229361#3', '146236006', '-104984409#0', '293274067#14', '25457516', '-31951782#1', '49022703#1', '26361304#1', '24373593#7', '-8107660#6', '-25631855#15', '24739978#3', '260774081#1', '133374888#5', '-34867908', '25955807#3', '4674351#0', '287400306#1', '-287017704#0', '-170085813#1', '314988153#3', '75076902#13', '24869735#2', '24776046#0', '-71244298#0', '145247187#6']","['132642967#0', '18229361#3', '146236006', '-104984409#0', '293274067#14', '25457516', '-31951782#1', '49022703#1', '26361304#1', '24373593#7', '-8107660#6', '-25631855#15', '24739978#3', '260774081#1', '133374888#5', '-34867908', '25955807#3', '4674351#0', '287400306#1', '-287017704#0', '-170085813#1', '314988153#3', '75076902#13', '24869735#2', '24776046#0', '-71244298#0', '145247187#6']",217537920,217537920,42,3543.0,0.0,3543.0,False
634,27,0,11551.98071026802,0.9,0.12,500,8,7,250,"['132642967#0', '18229361#3', '146236006', '-104984409#0', '293274067#14', '25457516', '-31951782#1', '49022703#1', '26361304#1', '24373593#7', '-8107660#6', '-25631855#15', '24739978#3', '260774081#1', '133374888#5', '-34867908', '25955807#3', '4662320#4', '287400306#1', '-287017704#0', '-170085813#1', '314988153#3', '48752252#1', '72127941#4', '24776046#0', '-30701576#3', '145247187#6']","['132642967#0', '18229361#3', '146236006', '-104984409#0', '293274067#14', '25457516', '-31951782#1', '49022703#1', '26361304#1', '24373593#7', '-8107660#6', '-25631855#15', '24739978#3', '260774081#1', '133374888#5', '-34867908', '25955807#3', '4662320#4', '287400306#1', '-287017704#0', '-170085813#1', '314988153#3', '48752252#1', '72127941#4', '24776046#0', '-30701576#3', '145247187#6']",213712000,213712000,42,11552.0,0.0,11552.0,False
635,27,0,16260.9836332798,0.9,0.12,500,8,7,350,"['132642967#0', '18229361#3', '146236006', '-104984409#0', '293274067#14', '25457516', '-31951782#1', '49022703#1', '26361304#1', '49224482#1', '-8107660#6', '-25631855#15', '166271088#1', '260774081#1', '133374888#5', '-34867908', '25955807#3', '4662320#4', '287400306#1', '146779319#12', '-170085813#1', '26214513#2', '48752252#1', '72127941#4', '24776046#0', '-30701576#3', '145247187#6']","['132642967#0', '18229361#3', '146236006', '-104984409#0', '293274067#14', '25457516', '-31951782#1', '49022703#1', '26361304#1', '49224482#1', '-8107660#6', '-25631855#15', '166271088#1', '260774081#1', '133374888#5', '-34867908', '25955807#3', '4662320#4', '287400306#1', '146779319#12', '-170085813#1', '26214513#2', '48752252#1', '72127941#4', '24776046#0', '-30701576#3', '145247187#6']",210683563,210683563,42,16261.0,0.0,16261.0,False
636,27,3,3367.780489206314,0.9,0.12,500,8,10,150,"['-25978576', '-35429043', '29122011#2', '-24814816', '22995709#0', '-352041948', '26661365', '-62184218', '-158771152', '26213317#1', '-53568869#4', '49775033', '25377837', '-331512936#11', '55027861#2', '42555110', '-182284987#2', '-59472987#0', '-40268566#5', '-16661913#1', '56131630#5', '-27462504#7', '30716559#0', '-28244850#4', '41936112#4', '236774098#3', '24148387#10']","['-25978576', '-35429043', '29122011#2', '-24814816', '22995709#0', '-352041948', '26661365', '-62184218', '-158771152', '26213317#1', '-53568869#4', '49775033', '25377837', '-331512936#11', '55027861#2', '42555110', '-182284987#2', '-59472987#0', '-40268566#5', '-16661913#1', '56131630#5', '-27462504#7', '30716559#0', '-28244850#4', '41936112#4', '236774098#3', '24148387#10']",211054770,211054770,42,3367.8,0.0,3367.8,False
637,27,0,11554.802439212799,0.9,0.12,500,8,10,250,"['-25978576', '-35429043', '29122011#2', '-194017197#4', '22995709#0', '-352041948', '23499929#0', '-62184218', '-158771152', '26213317#1', '-53568869#4', '49775033', '172235967', '-331512936#11', '55027861#2', '42555110', '-191276695#11', '-59472987#0', '-40268566#5', '-16661913#1', '56131630#5', '-27462504#7', '30716559#0', '-28244850#4', '41936112#4', '236774098#3', '24148387#10']","['-25978576', '-35429043', '29122011#2', '-194017197#4', '22995709#0', '-352041948', '23499929#0', '-62184218', '-158771152', '26213317#1', '-53568869#4', '49775033', '172235967', '-331512936#11', '55027861#2', '42555110', '-191276695#11', '-59472987#0', '-40268566#5', '-16661913#1', '56131630#5', '-27462504#7', '30716559#0', '-28244850#4', '41936112#4', '236774098#3', '24148387#10']",208496767,208496767,42,11554.8,0.0,11554.8,False
638,27,0,16198.205294370651,0.9,0.12,500,8,10,350,"['-23510621#1', '5811436#1', '29122011#2', '23286179#2', '22995709#0', '-352041948', '23499929#0', '23787691', '-158771152', '26213317#1', '-53568869#4', '156422655#8', '172235967', '-331512936#11', '55027861#2', '42555110', '-191276695#11', '-59472987#0', '-40268566#5', '-16661913#1', '56131630#5', '150031197#2', '30716559#0', '-28244850#4', '41936112#4', '-36732052', '24148387#10']","['-23510621#1', '5811436#1', '29122011#2', '23286179#2', '22995709#0', '-352041948', '23499929#0', '23787691', '-158771152', '26213317#1', '-53568869#4', '156422655#8', '172235967', '-331512936#11', '55027861#2', '42555110', '-191276695#11', '-59472987#0', '-40268566#5', '-16661913#1', '56131630#5', '150031197#2', '30716559#0', '-28244850#4', '41936112#4', '-36732052', '24148387#10']",205576405,205576405,42,16198.2,0.0,16198.2,False
